id_persona,activ_econo,meses_alta
139860,Grupo_11,101
76198,Grupo_07,155
137068,Grupo_11,177
58642,Grupo_11,217
48438,Grupo_11,210
51684,Grupo_15,173
35422,Grupo_13,254
25122,Grupo_11,287
56909,Grupo_07,110
227735,Grupo_15,62
49171,Grupo_11,226
245454,Grupo_11,21
74995,Grupo_15,84
180590,Grupo_15,98
44542,Grupo_07,66
102400,Grupo_15,243
195068,Grupo_15,28
231634,Grupo_11,60
86225,Grupo_04,83
29347,Grupo_07,78
235835,Grupo_07,24
113805,Grupo_11,56
81348,Grupo_13,158
167952,Grupo_11,145
110235,Grupo_15,114
138011,Grupo_15,181
123612,Grupo_15,57
45804,Grupo_07,154
203268,Grupo_07,83
10798,Grupo_14,253
219637,Grupo_11,57
115111,Grupo_08,16
126854,Grupo_15,29
190448,Grupo_15,16
164935,Grupo_15,118
99494,Grupo_07,47
30826,Grupo_11,65
246351,Grupo_15,36
193530,Grupo_11,96
164851,Grupo_07,148
30385,Grupo_11,134
79271,Grupo_11,150
79822,Grupo_15,196
240295,Grupo_15,20
105235,Grupo_11,252
65137,Grupo_07,66
51755,Grupo_15,206
197455,Grupo_11,73
117077,Grupo_15,96
77222,Grupo_11,76
209265,Grupo_15,36
62811,Grupo_07,34
138508,Grupo_07,9
151981,Grupo_15,117
148018,Grupo_11,169
166052,Grupo_07,116
57881,Grupo_08,184
61756,Grupo_15,255
168008,Grupo_11,99
195660,Grupo_15,44
93765,Grupo_12,264
206082,Grupo_15,60
218582,Grupo_07,38
80421,Grupo_07,181
32805,Grupo_07,262
216937,Grupo_15,26
113322,Grupo_15,124
165539,Grupo_15,115
39847,Grupo_11,75
244900,Grupo_15,55
169117,Grupo_04,69
168509,Grupo_15,135
112295,Grupo_11,219
45137,Grupo_15,204
245972,Grupo_15,58
162442,Grupo_11,118
22438,Grupo_15,133
23442,Grupo_11,27
4097,Grupo_08,83
138941,Grupo_11,158
179982,Grupo_15,71
146051,Grupo_11,112
231812,Grupo_11,53
45807,Grupo_15,214
26685,Grupo_07,14
55913,Grupo_11,188
135264,Grupo_15,24
178872,Grupo_11,74
44908,Grupo_11,270
165568,Grupo_04,29
4211,Grupo_15,156
151971,Grupo_15,153
108478,Grupo_11,185
187313,Grupo_11,85
167282,Grupo_15,133
15739,Grupo_15,96
71108,Grupo_11,71
32525,Grupo_07,242
16641,Grupo_15,138
221912,Grupo_15,77
64684,Grupo_15,116
31498,Grupo_11,297
73237,Grupo_11,203
128042,Grupo_15,134
192612,Grupo_15,54
212984,Grupo_11,78
165472,Grupo_11,97
125685,Grupo_11,163
73424,Grupo_15,170
175598,Grupo_15,69
129634,Grupo_15,53
99518,Grupo_07,187
61852,Grupo_15,236
129695,Grupo_15,126
60104,Grupo_07,2
37230,Grupo_07,97
143295,Grupo_07,146
243265,Grupo_11,95
215011,Grupo_15,30
43772,Grupo_15,206
116542,Grupo_15,34
7842,Grupo_15,17
97541,Grupo_11,66
237742,Grupo_15,120
153641,Grupo_15,61
166725,Grupo_07,57
172025,Grupo_11,119
91977,Grupo_11,238
83182,Grupo_11,185
121637,Grupo_15,133
128005,Grupo_11,192
25524,Grupo_15,15
126818,Grupo_09,157
71856,Grupo_15,157
39555,Grupo_13,301
23426,Grupo_11,148
73695,Grupo_11,246
42778,Grupo_07,45
133395,Grupo_15,158
113052,Grupo_15,157
245018,Grupo_07,35
220117,Grupo_15,77
185573,Grupo_13,29
45334,Grupo_07,267
232372,Grupo_15,58
162197,Grupo_11,82
245268,Grupo_07,67
19038,Grupo_14,132
154638,Grupo_11,58
166112,Grupo_11,88
51209,Grupo_11,267
151477,Grupo_15,73
220495,Grupo_15,83
204752,Grupo_07,109
173605,Grupo_15,138
151054,Grupo_15,26
110498,Grupo_11,74
221217,Grupo_15,48
113798,Grupo_07,36
119194,Grupo_11,144
170622,Grupo_11,39
112421,Grupo_11,46
166642,Grupo_06,2
29397,Grupo_07,38
232055,Grupo_15,93
8742,Grupo_11,165
101378,Grupo_15,176
131181,Grupo_07,190
241055,Grupo_15,85
105694,Grupo_11,23
53773,Grupo_07,117
61404,Grupo_11,45
115468,Grupo_11,237
88155,Grupo_09,23
163698,Grupo_11,124
198342,Grupo_07,23
52785,Grupo_09,218
245725,Grupo_15,17
28317,Grupo_15,116
30008,Grupo_11,158
72312,Grupo_11,264
81452,Grupo_15,73
159147,Grupo_15,155
238312,Grupo_15,39
173171,Grupo_15,130
23312,Grupo_14,283
1372,Grupo_07,60
204541,Grupo_15,77
15298,Grupo_15,113
83934,Grupo_15,37
234509,Grupo_09,22
116885,Grupo_15,156
184972,Grupo_11,42
40700,Grupo_14,168
21547,Grupo_11,97
448,Grupo_15,96
190634,Grupo_15,108
211752,Grupo_11,99
74721,Grupo_15,125
133390,Grupo_11,138
196318,Grupo_15,90
202752,Grupo_11,96
55365,Grupo_11,1
53517,Grupo_15,47
139839,Grupo_11,69
248435,Grupo_07,34
250130,Grupo_11,45
128582,Grupo_15,31
98464,Grupo_13,120
177826,Grupo_11,114
251012,Grupo_15,71
154037,Grupo_15,260
240318,Grupo_09,83
115781,Grupo_15,48
7335,Grupo_14,88
222656,Grupo_11,68
180322,Grupo_11,114
141177,Grupo_15,145
9478,Grupo_02,218
35154,Grupo_11,303
120737,Grupo_07,146
6942,Grupo_11,138
161630,Grupo_11,117
237695,Grupo_15,53
226034,Grupo_15,24
10109,Grupo_07,146
139534,Grupo_07,118
71043,Grupo_15,154
35317,Grupo_11,151
130843,Grupo_11,36
244612,Grupo_15,31
254254,Grupo_15,91
134555,Grupo_15,176
183160,Grupo_15,94
32818,Grupo_11,222
79160,Grupo_15,120
28304,Grupo_11,43
57508,Grupo_13,191
86684,Grupo_15,53
169705,Grupo_15,20
136764,Grupo_11,24
246612,Grupo_15,85
140439,Grupo_11,150
168335,Grupo_11,54
156305,Grupo_15,84
156767,Grupo_07,178
203985,Grupo_11,91
87039,Grupo_11,220
254265,Grupo_08,78
209984,Grupo_11,88
55542,Grupo_11,76
27711,Grupo_11,317
213755,Grupo_15,42
77443,Grupo_13,192
32604,Grupo_11,341
182790,Grupo_15,93
119947,Grupo_15,132
61512,Grupo_11,210
58312,Grupo_14,276
70971,Grupo_11,110
52148,Grupo_11,79
102267,Grupo_15,13
110625,Grupo_13,132
179877,Grupo_12,97
226490,Grupo_15,121
208498,Grupo_15,84
72699,Grupo_15,119
141155,Grupo_15,166
169377,Grupo_14,102
226025,Grupo_11,38
158484,Grupo_15,121
48895,Grupo_15,150
186218,Grupo_15,95
71695,Grupo_15,70
85371,Grupo_07,75
239048,Grupo_15,38
190484,Grupo_15,35
134168,Grupo_14,125
81667,Grupo_11,3
123905,Grupo_15,59
235341,Grupo_15,60
93755,Grupo_15,144
119125,Grupo_15,150
206341,Grupo_08,16
206212,Grupo_15,93
225911,Grupo_11,80
113982,Grupo_15,180
126865,Grupo_11,211
42964,Grupo_11,226
74172,Grupo_09,43
120254,Grupo_15,135
13368,Grupo_11,304
64155,Grupo_07,19
58841,Grupo_11,197
109895,Grupo_15,120
14854,Grupo_15,247
197111,Grupo_15,64
86352,Grupo_14,311
202248,Grupo_15,68
28611,Grupo_07,42
73567,Grupo_11,158
135582,Grupo_11,169
125295,Grupo_15,105
207400,Grupo_11,42
52348,Grupo_08,26
183700,Grupo_11,145
174951,Grupo_15,147
109108,Grupo_13,163
164255,Grupo_15,42
106055,Grupo_07,218
151734,Grupo_09,22
41660,Grupo_11,285
202482,Grupo_15,36
77760,Grupo_11,270
147295,Grupo_15,25
94007,Grupo_11,264
295,Grupo_15,25
73830,Grupo_11,255
111052,Grupo_01,160
177405,Grupo_15,109
184781,Grupo_11,23
197864,Grupo_07,60
133642,Grupo_11,206
81264,Grupo_15,200
227769,Grupo_15,37
17648,Grupo_11,279
255022,Grupo_15,148
134643,Grupo_15,140
55978,Grupo_11,61
91154,Grupo_07,1
168855,Grupo_15,53
205886,Grupo_15,98
89734,Grupo_09,245
254865,Grupo_15,133
64567,Grupo_11,292
173922,Grupo_15,71
142477,Grupo_13,180
132718,Grupo_11,189
95695,Grupo_14,178
119548,Grupo_11,228
178082,Grupo_07,16
52618,Grupo_11,97
205194,Grupo_11,48
83712,Grupo_07,264
246430,Grupo_15,63
207195,Grupo_11,88
165178,Grupo_15,22
139877,Grupo_15,151
190518,Grupo_15,107
123100,Grupo_07,42
75685,Grupo_15,194
26043,Grupo_15,131
117994,Grupo_07,25
251812,Grupo_15,22
248085,Grupo_11,45
187494,Grupo_08,40
169900,Grupo_15,106
96125,Grupo_07,19
44621,Grupo_07,19
142200,Grupo_11,101
77778,Grupo_15,22
250654,Grupo_15,40
40905,Grupo_11,259
6682,Grupo_11,163
87405,Grupo_15,16
24443,Grupo_15,219
74912,Grupo_15,213
40742,Grupo_15,76
232925,Grupo_15,55
90138,Grupo_04,95
64072,Grupo_09,312
188938,Grupo_11,92
50442,Grupo_15,259
222072,Grupo_15,35
34738,Grupo_07,20
86554,Grupo_11,235
232538,Grupo_15,28
112907,Grupo_15,183
204952,Grupo_15,94
169365,Grupo_07,18
253754,Grupo_11,53
151938,Grupo_11,45
57504,Grupo_11,55
8378,Grupo_15,15
12371,Grupo_13,261
27982,Grupo_11,168
42037,Grupo_08,23
213141,Grupo_13,31
228742,Grupo_15,52
160797,Grupo_15,85
52312,Grupo_11,116
29439,Grupo_11,70
238878,Grupo_11,86
159935,Grupo_15,70
15635,Grupo_11,160
33567,Grupo_07,10
178568,Grupo_11,143
37494,Grupo_11,236
153818,Grupo_14,111
115771,Grupo_11,76
19495,Grupo_15,299
133795,Grupo_13,132
191652,Grupo_11,96
210667,Grupo_15,81
220352,Grupo_15,70
182254,Grupo_15,137
43465,Grupo_13,259
43948,Grupo_07,158
51105,Grupo_11,113
165648,Grupo_15,75
190367,Grupo_15,126
52842,Grupo_11,142
127708,Grupo_07,1
21667,Grupo_11,241
15152,Grupo_07,11
80097,Grupo_15,131
47605,Grupo_07,11
222741,Grupo_11,78
52278,Grupo_15,16
117807,Grupo_11,178
16735,Grupo_15,179
154154,Grupo_14,105
38818,Grupo_11,221
188137,Grupo_15,110
199055,Grupo_15,24
221241,Grupo_15,15
65398,Grupo_13,135
56042,Grupo_11,203
60484,Grupo_15,75
87018,Grupo_15,41
11152,Grupo_07,120
230990,Grupo_11,96
147751,Grupo_07,79
218005,Grupo_15,72
99539,Grupo_07,283
235648,Grupo_15,41
98665,Grupo_15,36
203865,Grupo_11,104
118741,Grupo_12,162
26022,Grupo_08,16
221607,Grupo_11,68
187082,Grupo_15,96
62424,Grupo_07,119
189625,Grupo_15,100
36451,Grupo_15,162
108608,Grupo_11,237
15904,Grupo_08,260
38556,Grupo_14,297
182795,Grupo_15,130
36795,Grupo_04,280
62705,Grupo_15,138
92454,Grupo_15,129
115325,Grupo_11,1
72060,Grupo_08,91
99672,Grupo_07,124
158837,Grupo_11,157
146067,Grupo_15,71
105955,Grupo_11,137
60225,Grupo_11,248
6541,Grupo_15,37
148925,Grupo_15,171
80941,Grupo_08,255
99505,Grupo_07,24
226471,Grupo_15,64
111172,Grupo_11,222
91269,Grupo_15,89
272,Grupo_07,45
229854,Grupo_07,63
37284,Grupo_11,209
111398,Grupo_15,72
176294,Grupo_15,49
196469,Grupo_15,17
239568,Grupo_15,37
70217,Grupo_07,20
101373,Grupo_11,203
127234,Grupo_15,101
135226,Grupo_13,126
234852,Grupo_07,84
44113,Otros,171
41277,Grupo_11,261
130965,Grupo_11,205
100524,Grupo_11,147
223455,Grupo_15,23
171017,Grupo_15,119
122060,Grupo_15,93
112897,Grupo_15,144
90538,Grupo_11,86
212594,Grupo_09,16
223369,Grupo_08,27
186725,Grupo_07,116
191254,Grupo_15,64
88698,Grupo_09,216
138211,Grupo_07,86
32798,Grupo_07,143
106000,Grupo_11,155
7785,Grupo_11,33
41112,Grupo_11,279
242741,Grupo_11,46
129698,Grupo_07,76
498,Grupo_15,289
219341,Grupo_15,66
59497,Grupo_11,65
110118,Grupo_15,182
208952,Grupo_15,74
15811,Grupo_04,20
219108,Grupo_11,38
94668,Grupo_15,109
167434,Grupo_15,64
234260,Grupo_15,32
42681,Grupo_14,275
180455,Grupo_15,43
96998,Grupo_15,97
185307,Grupo_15,82
30042,Grupo_15,132
180208,Grupo_11,123
44955,Grupo_15,230
42838,Grupo_11,208
28542,Grupo_08,24
221208,Grupo_15,84
162807,Grupo_07,28
246742,Grupo_15,49
253908,Grupo_07,68
127837,Grupo_11,154
30805,Grupo_07,58
227356,Grupo_15,32
219838,Grupo_15,37
76808,Grupo_07,279
238712,Grupo_15,47
191572,Grupo_15,82
236654,Grupo_07,31
207585,Grupo_11,64
135198,Grupo_11,166
102738,Grupo_15,148
179204,Grupo_15,82
186405,Grupo_15,23
1241,Grupo_11,10
2622,Grupo_13,123
34134,Grupo_15,165
166712,Grupo_12,67
92169,Grupo_14,290
103751,Grupo_07,234
222672,Grupo_11,73
166808,Grupo_15,34
73768,Grupo_15,198
246708,Grupo_09,85
81312,Grupo_15,21
16499,Grupo_14,293
134542,Grupo_09,57
243185,Grupo_11,84
16343,Grupo_11,69
68472,Grupo_15,26
61077,Grupo_11,228
147526,Grupo_11,88
27972,Grupo_11,114
164984,Grupo_15,162
215438,Grupo_11,102
211768,Grupo_15,19
250607,Grupo_11,45
195737,Grupo_15,96
180855,Grupo_08,15
217012,Grupo_15,59
39898,Grupo_11,253
174072,Grupo_15,99
44505,Grupo_10,173
34797,Grupo_11,268
38122,Grupo_15,81
32982,Grupo_11,178
255565,Grupo_11,169
107554,Grupo_07,169
20012,Grupo_11,313
39647,Grupo_07,148
235238,Grupo_15,45
49617,Grupo_15,154
78400,Grupo_07,278
247455,Grupo_15,20
144390,Grupo_15,145
35034,Grupo_13,142
98198,Grupo_11,108
50737,Grupo_13,262
213011,Grupo_07,92
53448,Grupo_11,199
113017,Grupo_07,22
9372,Grupo_15,101
59411,Grupo_15,99
56137,Grupo_15,17
242222,Grupo_15,90
87109,Grupo_15,49
118518,Grupo_15,143
166935,Grupo_15,43
190918,Grupo_11,41
235495,Grupo_15,37
129768,Grupo_15,136
88900,Grupo_14,268
155678,Grupo_07,44
229184,Grupo_11,49
43798,Grupo_14,20
174898,Grupo_11,93
25797,Grupo_11,270
73038,Grupo_15,297
112621,Grupo_07,222
248048,Grupo_15,55
141978,Grupo_06,70
236394,Grupo_15,41
247042,Grupo_07,34
245521,Grupo_15,68
247185,Grupo_11,58
119571,Grupo_15,73
68884,Grupo_14,227
24118,Grupo_07,205
19360,Grupo_07,48
207078,Grupo_15,30
129160,Grupo_13,131
120077,Grupo_15,60
48542,Grupo_14,266
203785,Grupo_15,57
225924,Grupo_11,36
62038,Grupo_15,39
94654,Grupo_15,186
149084,Grupo_15,144
227738,Grupo_11,9
232747,Grupo_11,19
160709,Grupo_15,111
196612,Grupo_15,77
237141,Grupo_15,35
112238,Grupo_11,139
182994,Grupo_11,93
80308,Grupo_11,44
164277,Grupo_07,150
43982,Grupo_11,248
120722,Grupo_07,99
34521,Grupo_15,118
51435,Grupo_15,15
118178,Grupo_15,161
16078,Grupo_13,178
24773,Grupo_14,230
220085,Grupo_15,36
167360,Grupo_15,83
130518,Grupo_11,156
99634,Grupo_07,87
106985,Grupo_15,207
37012,Grupo_07,128
79768,Grupo_04,205
208765,Grupo_11,54
135618,Grupo_15,134
125625,Grupo_07,92
55221,Grupo_15,69
203665,Grupo_07,1
73495,Grupo_04,62
183386,Grupo_15,98
2485,Grupo_15,281
8081,Grupo_07,20
253672,Grupo_15,24
234924,Grupo_11,55
40435,Grupo_08,282
175665,Grupo_15,153
252330,Grupo_07,29
10512,Grupo_11,27
106442,Grupo_07,84
142268,Grupo_12,47
41654,Grupo_15,165
25595,Grupo_11,223
219365,Grupo_07,88
247148,Grupo_15,22
91905,Grupo_11,275
9148,Grupo_09,66
149282,Grupo_11,67
170648,Grupo_07,71
129318,Grupo_13,73
145671,Grupo_15,148
156848,Grupo_11,41
169318,Grupo_11,82
196035,Grupo_15,72
167437,Grupo_14,101
54278,Grupo_15,187
155618,Grupo_15,105
93248,Grupo_11,258
236924,Grupo_15,84
145905,Grupo_11,67
211069,Grupo_09,35
111652,Grupo_14,178
24752,Grupo_11,224
198354,Grupo_15,75
72171,Grupo_07,271
184735,Grupo_15,108
218878,Grupo_08,28
70922,Grupo_11,259
128452,Grupo_11,96
158609,Grupo_08,120
149012,Grupo_15,109
228760,Grupo_15,102
137278,Grupo_15,53
221699,Grupo_15,72
77647,Grupo_07,12
118082,Grupo_08,223
154837,Grupo_11,119
31765,Grupo_09,251
65597,Grupo_11,223
11754,Grupo_13,277
22648,Grupo_11,8
235378,Grupo_07,47
252135,Grupo_07,1
69795,Grupo_11,230
92784,Grupo_15,106
67052,Grupo_11,59
128522,Grupo_15,169
1878,Grupo_07,10
73186,Grupo_11,277
51872,Grupo_15,160
245200,Grupo_15,67
95682,Grupo_13,197
213541,Grupo_11,59
34148,Grupo_07,94
139347,Grupo_15,46
76499,Grupo_07,17
195794,Grupo_15,38
27190,Grupo_07,29
177464,Grupo_15,144
239386,Grupo_15,25
27264,Grupo_15,198
72486,Grupo_13,187
16218,Grupo_11,143
231178,Grupo_11,41
222635,Grupo_08,36
108452,Grupo_07,18
145248,Grupo_07,91
222895,Grupo_11,68
153473,Grupo_15,96
189952,Grupo_07,36
148065,Grupo_11,146
231035,Grupo_11,102
50322,Grupo_15,16
197265,Grupo_04,105
119797,Grupo_13,186
33541,Grupo_15,169
243405,Grupo_11,55
136105,Grupo_11,56
190552,Grupo_11,54
164052,Grupo_04,22
118071,Grupo_07,143
142784,Grupo_15,198
160055,Grupo_07,32
142712,Grupo_08,11
202812,Grupo_15,80
91290,Grupo_11,292
122208,Grupo_15,64
249798,Grupo_15,53
58937,Grupo_07,196
206555,Grupo_15,21
51564,Grupo_11,3
12372,Grupo_07,143
10172,Grupo_11,162
3384,Grupo_07,234
206365,Grupo_11,58
43935,Grupo_11,106
110778,Grupo_13,226
103482,Grupo_11,218
34041,Grupo_11,151
83971,Grupo_15,145
219271,Grupo_15,80
240742,Grupo_09,24
1711,Grupo_15,80
150141,Grupo_12,81
20485,Grupo_15,36
112098,Grupo_15,35
136568,Grupo_15,128
101177,Grupo_11,234
144356,Grupo_11,71
78521,Grupo_07,252
126525,Grupo_11,206
12985,Grupo_15,175
233168,Grupo_11,71
163897,Grupo_15,27
181637,Grupo_15,118
117922,Grupo_08,1
252590,Grupo_15,67
159655,Grupo_15,173
76242,Grupo_15,76
42898,Grupo_11,262
50794,Grupo_12,139
96985,Grupo_11,151
59694,Grupo_07,243
34299,Grupo_09,54
60234,Grupo_11,109
249348,Grupo_11,57
215565,Grupo_15,35
59952,Grupo_14,184
207382,Grupo_15,51
105084,Grupo_11,223
163542,Grupo_14,17
13942,Grupo_07,7
74985,Grupo_04,270
199524,Grupo_11,56
2307,Grupo_15,96
62318,Grupo_11,57
54947,Grupo_07,1
100068,Grupo_11,108
213638,Grupo_15,43
183908,Grupo_07,52
225868,Grupo_15,68
223785,Grupo_15,41
234842,Grupo_15,35
172625,Grupo_15,107
131597,Grupo_07,212
151468,Grupo_11,38
216771,Grupo_11,50
160868,Grupo_15,136
169507,Grupo_06,38
191218,Grupo_15,58
90535,Grupo_09,195
110209,Grupo_15,153
60885,Grupo_07,105
227464,Grupo_11,56
204565,Grupo_07,92
238784,Grupo_11,48
148172,Grupo_15,15
155712,Grupo_11,94
28624,Grupo_07,305
36878,Grupo_07,119
141497,Grupo_11,91
90465,Grupo_11,115
2954,Grupo_09,203
152222,Grupo_15,67
230337,Grupo_15,34
177478,Grupo_15,146
30990,Grupo_09,19
2898,Grupo_11,219
167555,Grupo_14,125
221394,Grupo_15,19
244030,Grupo_15,43
79412,Grupo_04,208
208471,Grupo_04,114
247452,Grupo_15,40
3395,Grupo_15,145
209818,Grupo_15,64
43182,Grupo_07,23
182547,Grupo_07,117
160312,Grupo_09,54
69067,Grupo_15,34
79968,Grupo_11,290
178951,Grupo_12,77
27442,Grupo_10,95
95084,Grupo_07,106
81398,Grupo_15,99
42926,Grupo_07,136
18785,Grupo_15,104
126654,Grupo_07,134
59555,Grupo_11,200
212172,Grupo_11,61
253012,Grupo_15,43
107141,Grupo_07,175
141425,Grupo_15,85
192221,Grupo_15,99
51669,Grupo_15,130
35821,Grupo_07,38
249268,Grupo_15,58
137998,Grupo_15,131
89738,Grupo_14,235
140068,Grupo_15,77
83585,Grupo_15,176
131864,Grupo_15,144
241985,Grupo_15,22
27594,Grupo_07,134
24352,Grupo_07,59
166654,Grupo_15,104
26695,Grupo_11,97
99318,Grupo_15,181
61922,Grupo_14,287
217084,Grupo_15,24
157922,Grupo_14,81
47018,Grupo_11,206
190905,Grupo_15,88
186595,Grupo_15,37
138378,Grupo_11,111
62118,Grupo_14,146
138622,Grupo_11,11
41218,Grupo_15,79
49995,Grupo_08,92
44567,Grupo_11,84
48038,Grupo_07,6
63334,Grupo_15,133
99838,Grupo_07,236
44847,Grupo_13,254
239830,Grupo_11,44
5877,Grupo_13,228
186112,Grupo_15,20
140938,Grupo_15,140
194967,Grupo_11,74
56242,Grupo_11,113
182737,Grupo_11,117
198505,Grupo_15,87
77565,Grupo_15,91
3267,Grupo_15,257
116578,Grupo_07,57
240284,Grupo_15,57
40282,Grupo_07,30
1078,Grupo_12,55
84095,Grupo_06,249
62421,Grupo_11,227
146008,Grupo_07,173
26681,Grupo_07,138
229782,Grupo_15,19
79297,Grupo_15,176
248352,Grupo_15,30
220365,Grupo_15,54
175204,Grupo_11,60
9322,Grupo_07,103
86565,Grupo_11,263
94839,Grupo_11,107
109648,Grupo_11,142
112484,Grupo_07,83
179808,Grupo_15,97
121298,Grupo_15,97
64300,Grupo_11,223
85404,Grupo_08,114
67008,Grupo_11,52
77485,Grupo_11,280
173112,Grupo_15,139
92651,Grupo_15,195
185835,Grupo_15,25
62941,Grupo_07,112
29585,Grupo_14,243
48825,Grupo_11,214
65538,Grupo_11,231
45521,Grupo_14,211
89995,Grupo_13,151
23737,Grupo_13,189
83008,Grupo_01,307
214686,Grupo_11,67
8672,Grupo_11,1
228955,Grupo_15,117
137064,Grupo_15,44
115265,Grupo_11,125
210264,Grupo_15,38
15448,Grupo_07,240
76665,Grupo_11,270
96451,Grupo_11,145
187113,Grupo_11,130
213848,Grupo_11,95
4177,Grupo_15,190
93305,Grupo_15,112
183105,Grupo_15,112
229441,Grupo_15,107
127108,Grupo_12,136
67372,Grupo_15,83
218981,Grupo_07,26
25743,Grupo_11,55
27254,Grupo_07,278
210805,Grupo_15,37
47251,Grupo_15,168
192708,Grupo_15,92
216398,Grupo_08,44
122855,Grupo_11,71
91671,Grupo_04,73
172918,Grupo_11,39
119711,Grupo_15,95
243712,Grupo_11,20
12598,Grupo_11,152
153460,Grupo_11,10
48578,Grupo_13,263
167365,Grupo_07,50
207395,Grupo_15,17
85948,Grupo_07,238
125022,Grupo_11,190
163941,Grupo_07,106
212135,Grupo_11,82
105048,Grupo_11,219
124311,Grupo_11,166
252972,Grupo_15,30
254324,Grupo_15,13
109942,Grupo_11,104
44739,Grupo_11,313
32473,Grupo_11,131
51577,Grupo_11,120
136838,Grupo_15,96
48364,Grupo_07,212
2438,Grupo_15,197
245784,Grupo_15,39
15318,Grupo_11,307
72005,Grupo_12,226
20164,Grupo_04,1
116526,Grupo_15,155
224898,Grupo_15,109
142667,Grupo_15,132
20905,Grupo_11,234
35354,Grupo_11,245
61738,Grupo_09,42
111664,Grupo_13,217
3452,Grupo_04,130
35905,Grupo_11,143
192717,Grupo_14,56
180008,Grupo_11,124
105234,Grupo_07,112
223782,Grupo_04,19
231741,Grupo_15,20
136224,Grupo_07,203
24508,Grupo_11,35
227909,Grupo_15,31
138648,Grupo_08,193
241007,Grupo_15,42
255882,Grupo_15,184
25465,Grupo_11,263
195795,Grupo_07,53
144321,Grupo_07,59
233082,Grupo_07,105
117000,Grupo_15,92
125942,Grupo_11,73
4237,Grupo_11,171
178152,Grupo_07,65
172434,Grupo_15,17
60326,Grupo_07,143
165904,Grupo_11,121
247585,Grupo_15,49
161847,Grupo_07,39
90522,Grupo_15,36
12348,Grupo_11,170
50748,Grupo_15,81
21418,Grupo_15,49
248484,Grupo_15,28
52207,Grupo_04,117
208285,Grupo_11,97
198100,Grupo_11,73
175147,Grupo_11,77
51482,Grupo_14,231
203464,Grupo_15,115
120598,Grupo_15,34
82497,Grupo_11,233
253168,Grupo_04,25
245772,Grupo_15,59
82825,Grupo_11,95
159239,Grupo_04,47
72477,Grupo_07,29
245530,Grupo_15,77
86368,Grupo_07,107
165012,Grupo_04,132
107977,Grupo_11,146
85,Grupo_11,64
66012,Grupo_12,168
27925,Grupo_07,251
128499,Grupo_11,175
244882,Grupo_15,68
181243,Grupo_11,116
137008,Grupo_11,32
103504,Grupo_15,233
170755,Grupo_07,24
143108,Grupo_14,61
18286,Grupo_04,217
43865,Grupo_11,129
71541,Grupo_07,193
44011,Grupo_11,124
108842,Grupo_11,33
119998,Grupo_15,130
50417,Grupo_11,253
43605,Grupo_11,81
19705,Grupo_11,277
6378,Grupo_11,128
114767,Grupo_11,102
200012,Grupo_11,104
115613,Grupo_07,16
72712,Grupo_15,74
228411,Grupo_15,28
12265,Grupo_11,267
251978,Grupo_11,73
227818,Grupo_15,63
194635,Grupo_11,90
192282,Grupo_09,78
27781,Grupo_11,119
133008,Grupo_11,120
92208,Grupo_15,65
192825,Grupo_15,17
203581,Grupo_11,37
103472,Grupo_11,195
65397,Grupo_11,204
50911,Grupo_15,202
71365,Grupo_07,60
752,Grupo_15,226
111452,Grupo_15,16
132637,Grupo_14,79
114025,Grupo_11,132
40272,Grupo_11,284
56608,Grupo_11,262
122867,Grupo_11,97
136567,Grupo_07,201
218982,Grupo_11,40
254334,Grupo_07,19
239425,Grupo_07,81
